Iteración,NA's Arribo,Arribo,T. de Llegada,NA's Distribución,T. Distribución,Inicio Distribución,Fin Distribución,NA's Servidor 1,Inicio Servidor 1,Fin Servidor 1,NA's Servidor 2,Inicio Servidor 2,Fin Servidor 2,NA's Servidor 3,Inicio Servidor 3,Fin Servidor 3,NA's Servidor 4,Inicio Servidor 4,Fin Servidor 4,NA's Servidor 5,Inicio Servidor 5,Fin Servidor 5,Cola Distribución,Cola Servidor,Cola Total,Promedio Móvil,Replica 1,Replica 2,Replica 3,Replica 4,Replica 5,Replica 6,Replica 7,Replica 8,Replica 9,Replica 10,Replica 11,Replica 12,Replica 13,Replica 14,Replica 15
920,"[0.338315, 0.462693]",0.29022445038566935,611.773308271499,"[0.45865, 0.815435]",0.23010916299087092,611.9739627123693,612.2040718753601,,0.0,0.0,,0.0,0.0,"[0.854674, 0.35809]",615.3991119786123,620.720227188154,,0.0,0.0,,0.0,0.0,0.20065444087026663,3.195040103252154,3.3956945441224207,0.7653784251567729,2.7222298416931676,1.2348367664116662,1.130166860528334,1.280858298645432,1.2533415870236433,0.8457579409938784,0.7573723023760947,0.503184423051245,1.2758075135602567,0.9163368175299299,0.7974259994744242,0.7429427890292603,1.8975283052368521,0.7851719978961342,0.7653784251567729
921,"[0.4578, 0.209187]",0.5224479504137679,612.2957562219127,"[0.401873, 0.935925]",0.20873320695113423,612.2957562219127,612.5044894288638,"[0.166838, 0.381099]",615.6267151937152,616.0557501630498,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,3.1222257648513505,3.1222257648513505,0.7679374342118158,2.7233118010895287,1.2355396106173295,1.1352775048173676,1.2797389931129937,1.2564739387586055,0.8448396370405734,0.7568923738829609,0.502638077315033,1.2744222719603,0.9153418807030788,0.7966241362180309,0.7429829045907216,1.8954680139173767,0.7843194767257802,0.7679374342118158
922,"[0.293955, 0.265106]",0.22563468126370909,612.5213909031764,"[0.196083, 0.147975]",0.1325859094867505,612.5213909031764,612.6539768126632,,0.0,0.0,"[0.311999, 0.936618, 0.874642, 0.328487]",615.8175653372177,621.8096244534657,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,3.163588524554484,3.163588524554484,0.7705357542664175,2.7241948144964425,1.2354446075635406,1.1406842665124652,1.2783509898666672,1.2594380464802377,0.8443596405803885,0.756589526316138,0.5021966365936412,1.273040035222816,0.9146051155911474,0.7959892865830466,0.7430697648351435,1.8934121917764686,0.7836850810886787,0.7705357542664175
923,"[0.766894, 0.72545, 0.403521, 0.977519, 0.61708, 0.380919]",1.0225548215408111,613.5439457247172,"[0.611158, 0.98908]",0.29423733966726673,613.5439457247172,613.8381830643845,"[0.445816, 0.528]",616.0557501630498,617.8214685218729,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.217567098665313,2.217567098665313,0.7721035022018442,2.724805861304598,1.2351561635083907,1.145844792988488,1.2774048040849681,1.2620559345779236,0.8442476358592308,0.7567401813440618,0.5016525448963567,1.2716607935811877,0.9136142108071917,0.7951268929897821,0.7429011501345841,1.8913608242880868,0.7828360181622555,0.7721035022018442
924,"[0.258119, 0.258646]",0.180383608808648,613.7243293335258,"[0.258741, 0.228724]",0.15640147762636544,613.8381830643845,613.9945845420108,"[0.591231, 0.761698]",617.8214685218729,620.5699526940682,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.11385373085863648,3.8268839798621457,3.940737710720782,0.7755327600032716,2.725436635269801,1.2353406272055598,1.1492792363911213,1.2760223313532744,1.2643211545346522,0.8441218130491236,0.7566938568710493,0.5012315393840993,1.2702845373110783,0.9126254508387857,0.794266366049317,0.74233138671249,1.8895998455726175,0.7819887930343743,0.7755327600032716
925,"[0.589697, 0.288384]",0.9163131449472276,614.6406424784731,"[0.536286, 0.888824]",0.26112876579650873,614.6406424784731,614.9017712442695,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,"[0.804081, 0.99897, 0.258281, 0.269938]",620.0633828434111,620.8162396975758,0.0,5.161611599141565,5.161611599141565,0.7802744668563941,2.7256344423290404,1.2352607528460868,1.1516357554713785,1.2746428477518115,1.2653293873775884,0.8440371174763085,0.7565891982219727,0.50068966744963,1.2689112567302014,0.9116388287297708,0.7934076997076421,0.7421030481999562,1.8875570349287552,0.7814080892398492,0.7802744668563941
926,"[0.606169, 0.300739]",0.9790439966970254,615.61968647517,"[0.225032, 0.81019]",0.14376387214367742,615.61968647517,615.7634503473138,"[0.12773, 0.74377]",620.5699526940682,620.869639148719,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,4.806502346754428,4.806502346754428,0.7846224451284223,2.7267521747495174,1.235187597087817,1.1539926845140787,1.2732663435965719,1.2650194943133055,0.8436191469264114,0.7567760279166319,0.5002182485777622,1.2675409421980952,0.910745596273831,0.7925508879368995,0.7422144599501596,1.885525105587757,0.7811656005917914,0.7846224451284223
927,"[0.329298, 0.750146]",0.27627163445500497,615.8959581096251,"[0.480618, 0.525888]",0.23863303262636124,615.8959581096251,616.1345911422515,,0.0,0.0,,0.0,0.0,"[0.383878, 0.634217]",620.720227188154,622.2509868564732,,0.0,0.0,,0.0,0.0,0.0,4.585636045902561,4.585636045902561,0.7887227834248345,2.727966338890754,1.235067764842008,1.1555003539905744,1.271892809245335,1.2645206277327095,0.8436513531426411,0.7559596567969807,0.5002416713294568,1.2661735841158968,0.9097631306899326,0.7916959247352415,0.7414137971023168,1.8835482579591036,0.7803229192535047,0.7887227834248345
928,"[0.643679, 0.423883]",1.1355411784054155,617.0314992880305,"[0.125217, 0.484347]",0.102908630364784,617.0314992880305,617.1344079183954,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,"[0.56598, 0.430525]",620.8162396975758,623.6830764042784,0.0,3.68183177918047,3.68183177918047,0.7918403577737091,2.727940291655745,1.235490131167915,1.155567632121392,1.2706073641363433,1.264254312138561,0.8439037668616303,0.755145045097846,0.5003820235179627,1.2648091729261166,0.9087827824887581,0.7916742480387827,0.740720437960025,1.8815185723363028,0.7794820540387919,0.7918403577737091
929,"[0.588189, 0.879409]",0.9107425181225255,617.9422418061531,"[0.550848, 0.255101]",0.267273842827544,617.9422418061531,618.2095156489806,"[0.597863, 0.967501]",620.869639148719,623.6673002980607,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.660123499738347,2.660123499738347,0.7938514268178045,2.7271381694048884,1.2374145961605052,1.1567803723901733,1.2692396489973377,1.2636801460171272,0.8458282260871903,0.7543321871375684,0.5002263100332706,1.263447699112418,0.9079385138333423,0.791827012164111,0.7399231070257299,1.8797777812890883,0.7786429990828836,0.7938514268178045
930,"[0.425943, 0.671834]",0.450991105535318,618.3932329116884,"[0.847559, 0.565755]",0.4515305342664005,618.3932329116884,618.8447634459549,,0.0,0.0,,0.0,0.0,,0.0,0.0,[0.85092],621.2503378890852,629.2391245348477,,0.0,0.0,0.0,2.4055744431303765,2.4055744431303765,0.7955844623192159,2.724893859213184,1.2385313208601971,1.1586213036533697,1.2678748751812114,1.263575321852777,0.8477106060925704,0.7536708678944647,0.49968843228054666,1.2620891531993939,0.9070372637922102,0.7910463836433411,0.7392005141007995,1.8778630550253907,0.7778057485462353,0.7955844623192159
931,"[0.875066, 0.944263, 0.125167, 0.187751]",0.057389087251047084,618.4506219989395,"[0.739647, 0.444937]",0.3644510873288918,618.8447634459549,619.2092145332838,,0.0,0.0,"[0.53927, 0.204943]",621.8096244534657,624.4139718598187,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.3941414470153859,2.60040992018196,2.994551367197346,0.797946403140782,2.7219670129626863,1.2400383308898526,1.1607026656171378,1.2665130332100178,1.2622205394814314,0.8499424303895418,0.7528613395723439,0.4991517100117168,1.2607335257523482,0.9066385151414752,0.7915039538256163,0.7396749300802012,1.8758460162981883,0.7769702966143919,0.797946403140782
932,"[0.472439, 0.798475]",0.5579739606412317,619.0085959595807,"[0.954859, 0.973664, 0.342583, 0.613633]",0.18702714586294766,619.2092145332838,619.3962416791468,,0.0,0.0,,0.0,0.0,"[0.930924, 0.257916]",622.2509868564732,628.4521868446858,,0.0,0.0,,0.0,0.0,0.2006185737030819,2.8547451773264356,3.0553637510295175,0.8003685247586885,2.719046447498134,1.241805176061476,1.1636683268787427,1.265232401837085,1.2608662255978678,0.8520609215837868,0.7520564446273962,0.4986161395074124,1.2593808073770776,0.906093269406363,0.7906547006562755,0.7389671936034684,1.8740898691800711,0.7761366374978529,0.8003685247586885
933,"[0.281135, 0.983614, 0.10247, 0.677615]",0.04257079838582677,619.0511667579665,"[0.41434, 0.726411]",0.21336142554995866,619.3962416791468,619.6096031046967,"[0.951254, 0.759021, 0.696211, 0.861339]",623.6673002980607,627.2315742244327,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.3450749211802986,4.0576971933639925,4.402772114544291,0.8042296218538498,2.716132142624074,1.2435080321683678,1.1669859155300095,1.264077127878031,1.2595148148523179,0.8538553183192868,0.7518695038080339,0.4987473355337269,1.258030988719653,0.9054336139047254,0.7899872781882511,0.7381751601698098,1.8725043767180647,0.7753047654319387,0.8042296218538498
934,"[0.793495, 0.497818, 0.662265, 0.986619, 0.622734, 0.429493]",1.0457370944797297,620.0969038524462,"[0.955921, 0.38819, 0.531752, 0.426232]",0.25923995476492584,620.0969038524462,620.3561438072111,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,"[0.288951, 0.575808]",623.6830764042784,624.5906459150381,0.0,3.326932597067298,3.326932597067298,0.8069305886367336,2.713325319753818,1.2454585483656837,1.16948956691111,1.264229811807242,1.258166297919928,0.8558319243074003,0.7522579786859717,0.49821334481045737,1.2574691286674937,0.9044641989005449,0.7891414673978996,0.7373848227392211,1.870499554044919,0.7749253974320952,0.8069305886367336
935,"[0.126324, 0.561509]",0.05818975992390574,620.1550936123701,"[0.302074, 0.428003]",0.17229931951936192,620.3561438072111,620.5284431267304,,0.0,0.0,"[0.229202, 0.221522]",624.4139718598187,625.0548199730679,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.20105019484094555,3.8855287330883357,4.086578927929281,0.8104382339193994,2.7105175835853337,1.2480013462449795,1.1725182767955669,1.2638616131426152,1.2568708992211695,0.8574582271890402,0.7521947747758342,0.4976804963133339,1.2562968020881218,0.9037707268899605,0.7885192643079711,0.7365961758699814,1.868938928453029,0.7740966002155903,0.8104382339193994
936,"[0.56553, 0.728908]",0.8303711156998835,620.98546472807,"[0.172694, 0.19868]",0.12323613912917987,620.98546472807,621.1087008671992,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,"[0.688735, 0.120401]",624.5906459150381,628.5363171726434,0.0,3.481945047838849,3.481945047838849,0.8132924078658946,2.70767578594052,1.250422369667657,1.1751533890978207,1.2631177240336817,1.2555280884314033,0.8571246544099237,0.7520260794326601,0.49751247630513107,1.2549546046499935,0.9028051598740525,0.7877576617287909,0.7358092141436245,1.8679693669312594,0.7732695739333088,0.8132924078658946
937,"[0.881431, 0.911622, 0.67116, 0.727301]",1.2632607701285314,622.2487254981986,"[0.97319, 0.41946, 0.835377, 0.83013, 0.730152, 0.11285]",0.35839295551832295,622.2487254981986,622.6071184537169,,0.0,0.0,"[0.684848, 0.765434]",625.0548199730679,629.0347733147667,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.4477015193509715,2.4477015193509715,0.8150367078781519,2.70478605724688,1.252665042365444,1.1781387685981166,1.2624903785051487,1.254188143833291,0.8565320175983809,0.7515108978464667,0.49756249379250045,1.2539760388902799,0.9018416538336319,0.7869169385038935,0.735023932164816,1.8666477058084898,0.7724443129152369,0.8150367078781519
938,"[0.117333, 0.924052, 0.8048, 0.882791, 0.273642, 0.497963]",0.19927175045103818,622.4479972486497,"[0.928844, 0.18621]",0.5659029403759075,622.6071184537169,623.1730213940929,"[0.778789, 0.791754, 0.339825, 0.714501]",627.2315742244327,628.4038125933392,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.1591212050672084,4.058552830339863,4.217674035407072,0.8186642530034492,2.7019024900216704,1.2562459547069778,1.1807554591752734,1.264209216416878,1.2528657042879707,0.856045210689549,0.7507097135204044,0.4977222755923928,1.2526391774415695,0.9009287474116177,0.7860780078658297,0.7353533573107038,1.8658581277740574,0.7717272359757881,0.8186642530034492
939,"[0.340916, 0.973742, 0.567853, 0.817552]",0.8383300841555167,623.2863273328052,"[0.196182, 0.814375]",0.13262480545751446,623.2863273328052,623.4189521382627,"[0.304483, 0.156253]",628.4038125933392,629.4016165138327,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,4.9848604550765,4.9848604550765,0.8231010966691287,2.699109902280776,1.2595285556587181,1.1834702113890916,1.2650497183873377,1.2515314490118385,0.8555194756600623,0.7506671220805724,0.5001695513206571,1.2513051634080854,0.9000380683751364,0.7853299483625797,0.7353221535563428,1.8638710584154057,0.7710715866059731,0.8231010966691287
940,"[0.705812, 0.358121]",1.441570849270643,624.7278981820758,"[0.744079, 0.460753]",0.3673429431044504,624.7278981820758,625.0952411251802,,0.0,0.0,,0.0,0.0,"[0.606778, 0.233272]",628.4521868446858,631.4436196306677,,0.0,0.0,,0.0,0.0,0.0,3.3569457195055747,3.3569457195055747,0.825796676055125,2.69901409927003,1.261352167598983,1.1854023811453984,1.2658782381988987,1.2502000325767197,0.8546261133174968,0.7511502944786619,0.5023122865051838,1.2499739877023321,0.8990805810683544,0.7844944909707047,0.7358056762861288,1.8618882168638997,0.7702512976840519,0.825796676055125
941,"[0.28911, 0.476372]",0.21917212828327584,624.9470703103591,"[0.74287, 0.926064]",0.3665498960739521,625.0952411251802,625.4617910212542,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,"[0.908405, 0.740034, 0.801662, 0.114478]",628.5363171726434,633.4393626454207,0.14817081482112826,3.07452615138925,3.2226969662103784,0.828343860210444,2.699636636969306,1.2628882603631586,1.1873864369704499,1.2649670667119859,1.248871445932111,0.8537179027826217,0.7517076643308745,0.503702078363289,1.2486456412754432,0.8981737919163922,0.7838585631370082,0.7356582310761677,1.8599095896408777,0.7694327522029849,0.828343860210444
942,"[0.212104, 0.531921]",0.13033946346717346,625.0774097738263,"[0.914317, 0.236151]",0.5390735192808963,625.4617910212542,626.0008645405351,,0.0,0.0,"[0.962365, 0.507611, 0.941846, 0.982581, 0.451187, 0.526214]",629.0347733147667,630.9450484633372,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.38438124742788204,3.033908774231577,3.418290021659459,0.8310932722714303,2.6991015737397457,1.2639347757338848,1.1891583228712843,1.2636242141995528,1.247545680065941,0.8531941815743398,0.7518063831065134,0.5037415093398431,1.2473201151169768,0.8972203165534236,0.7830264415200899,0.7364039458406466,1.858031953724685,0.7686159446104127,0.8310932722714303
943,"[0.260046, 0.649437]",0.18267095856668553,625.2600807323929,"[0.312293, 0.187695]",0.1760187528726078,626.0008645405351,626.1768832934076,,0.0,0.0,,0.0,0.0,,0.0,0.0,[0.882299],629.2391245348477,639.8826549719665,,0.0,0.0,0.7407838081421687,3.0622412414401197,3.8030250495822884,0.8342448436153442,2.698755576527534,1.264474065440806,1.1906628607135834,1.2622842097306244,1.2462227260043652,0.8542651314267008,0.7521531369795913,0.5032073189799917,1.2459974002547107,0.8962688634075557,0.7826741174778905,0.7357670493530464,1.8560616123103428,0.7678008693775279,0.8342448436153442
944,"[0.679014, 0.505338]",1.3019364904852904,626.5620172228782,"[0.160549, 0.785426]",0.11823451922824037,626.5620172228782,626.6802517421065,"[0.631517, 0.455479]",629.4016165138327,632.4540808919022,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.7213647717261438,2.7213647717261438,0.8362439113358006,2.6991285783813646,1.265408807264649,1.1919801986550624,1.2609600067099356,1.244902574811564,0.8548723608982419,0.751754241555542,0.5033077742785168,1.2448500461285492,0.8954876087666697,0.7831437413437512,0.7356171336648478,1.8540954453481497,0.76698752099895,0.8362439113358006
945,"[0.89866, 0.903465, 0.32242, 0.747029]",0.2659194381652115,626.8279366610434,"[0.153435, 0.252915]",0.11524922801629506,626.8279366610434,626.9431858890597,,0.0,0.0,"[0.372213, 0.88365]",630.9450484633372,632.3270349696332,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,4.001862574277538,4.001862574277538,0.8395937723547865,2.699002534819096,1.268341689572363,1.191555435022096,1.2600173296556147,1.2435852175895412,0.8548292927767724,0.7512872585395353,0.5027751734591744,1.2435327444924342,0.8945400028314668,0.7833610540294934,0.7351191297739469,1.8521334395858766,0.7672391161834025,0.8395937723547865
946,"[0.699906, 0.422756]",1.4097539236493384,628.2376905846927,"[0.522966, 0.61987]",0.25561104253856304,628.2376905846927,628.4933016272313,,0.0,0.0,,0.0,0.0,"[0.376417, 0.773657]",631.4436196306677,632.9338131774628,,0.0,0.0,,0.0,0.0,0.0,2.9503180034364505,2.9503180034364505,0.8418249819013844,2.697100753883811,1.2704366969245806,1.1938558373282384,1.2586853874466764,1.2423666123288455,0.8553250133463106,0.7516484407406662,0.5022436986457927,1.2422182278492075,0.893594400291476,0.7843357127944143,0.7344088646813659,1.8506329773564736,0.7664810052688302,0.8418249819013844
947,"[0.58059, 0.239814]",0.8830993952321063,629.1207899799248,"[0.88794, 0.229519]",0.4990781103923525,629.1207899799248,629.6198680903171,,0.0,0.0,"[0.756562, 0.671365]",632.3270349696332,637.0632127092487,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.7071668793161052,2.7071668793161052,0.843794719913438,2.6956840084491445,1.2725668307379556,1.1959975616882081,1.2573562582096685,1.2410547151669353,0.8550091154628195,0.7523284081832036,0.5017133462712987,1.2409064873762938,0.8926507948001439,0.7853313065158349,0.7336333537366126,1.849747421580733,0.7659539633903522,0.843794719913438
948,"[0.558396, 0.671308]",0.8063168806368964,629.9271068605617,"[0.774256, 0.255954]",0.38825525464532445,629.9271068605617,630.315362115207,"[0.474126, 0.952704]",632.4540808919022,634.3961517876342,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.138718776695214,2.138718776695214,0.8451606735598323,2.694761668310727,1.2734870095139332,1.1973214837720014,1.2560299330427804,1.2397455857205568,0.8546946121336522,0.7530784282516416,0.5011841127836707,1.2396704252861208,0.8917091800376964,0.7863669604192529,0.7328594788908989,1.8481666623459028,0.7651559822217233,0.8451606735598323
949,"[0.457064, 0.606113]",0.5207081056495098,630.4478149662112,"[0.443391, 0.459109]",0.22428162626302836,630.4478149662112,630.6720965924743,,0.0,0.0,,0.0,0.0,"[0.272352, 0.957628, 0.67508, 0.16234]",632.9338131774628,636.4844073800022,,0.0,0.0,,0.0,0.0,0.0,2.2617165849884486,2.2617165849884486,0.8466533562905263,2.693424668238861,1.2742520388209744,1.1974782140792424,1.255439956597583,1.238639614579755,0.8553093764372758,0.754283772657564,0.5006559946458586,1.2387464511825257,0.8907695497109971,0.787633751952839,0.7320919160275727,1.8463489910860007,0.7646250249963442,0.8466533562905263
950,"[0.250766, 0.405614]",0.17180197123466193,630.6196169374459,"[0.97521, 0.92665, 0.450322, 0.539198]",0.22691992869764888,630.6720965924743,630.8990165211719,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,"[0.395663, 0.503065]",633.4393626454207,634.9884678854257,0.05247965502837815,2.5403461242487992,2.5928257792771774,0.8484914325252491,2.6915523973570243,1.275053228343025,1.196217710696001,1.254172415319526,1.2374488986292416,0.855858058863218,0.7558083039528471,0.5001289883357052,1.237442507549702,0.8898318975534065,0.7868046637928886,0.73132129295807,1.8451423781969365,0.7639295390691838,0.8484914325252491
951,"[0.368501, 0.588271]",0.3402361382700149,630.959853075716,"[0.811847, 0.384744]",0.4179912162958665,630.959853075716,631.3778442920118,"[0.548025, 0.168244]",634.3961517876342,636.8331341746833,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,3.0183074956223663,3.0183074956223663,0.8507730477335531,2.6901009735233323,1.2749832137209935,1.195457673129334,1.253635959047771,1.2361476905339426,0.857024708464889,0.7574540020298123,0.49960309034586736,1.236141306174781,0.8889012066838478,0.7863148559395977,0.730552290546968,1.844046772988009,0.7632519196276376,0.8507730477335531
952,"[0.332547, 0.317114]",0.28124874589164384,631.2411018216076,"[0.41382, 0.816065]",0.21316775932574847,631.3778442920118,631.5910120513375,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,"[0.239088, 0.617502]",634.9884678854257,635.6513349579853,0.13674247040421506,3.3974558340881913,3.5341983044924064,0.8535917717427536,2.688891264093612,1.2736439456393538,1.1942019402794082,1.2542574550235606,1.234849216069096,0.8585473247669385,0.7594194823979261,0.49907829718373936,1.2349693258156107,0.8879674869289277,0.7856302800081706,0.7301217444693988,1.8451648350201335,0.76316029096788,0.8535917717427536
953,"[0.614386, 0.213995]",1.0116628449839724,632.2527646665916,"[0.590453, 0.34108]",0.28467417900856534,632.2527646665916,632.5374388456001,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,"[0.838618, 0.235645]",635.6513349579853,640.8356908471608,0.0,3.1138961123851914,3.1138961123851914,0.8559635496447918,2.687748614055375,1.2723074881937722,1.1929488427555055,1.2551303618756653,1.2335534666293593,0.860458888663957,0.763173977748774,0.49855460537137447,1.2338684537784141,0.8870357267117934,0.7852648010285268,0.7303589252636442,1.8464161769394192,0.7623594931809252,0.8559635496447918
954,"[0.414151, 0.326193]",0.42644722971724575,632.6792118963089,"[0.533716, 0.86825]",0.2600567561151192,632.6792118963089,632.939268652424,,0.0,0.0,,0.0,0.0,"[0.629474, 0.642824]",636.4844073800022,639.6551515605992,,0.0,0.0,,0.0,0.0,0.0,3.5451387275782054,3.5451387275782054,0.8587823915503824,2.6865582197798465,1.2709738325457702,1.1916983722704368,1.2568652970549605,1.2322604336454712,0.8630785898283254,0.7678572100125549,0.49803201144540865,1.2326989682812823,0.8861059198703765,0.7848952654470944,0.7318867283050513,1.8483835922698033,0.7618043866173495,0.8587823915503824
955,"[0.694036, 0.81965, 0.928642, 0.135491, 0.174595, 0.335569]",0.09560254772712998,632.774814444036,"[0.674314, 0.324286]",0.3259678709514906,632.939268652424,633.2652365233754,"[0.657263, 0.161656]",636.8331341746833,640.0860842020539,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.16445420838795144,3.5678976513079306,3.732351859695882,0.8617913648154563,2.6855723272464544,1.2696429698938898,1.1904505205717242,1.258466539062484,1.2309701085840623,0.8644244468279594,0.7716776663706938,0.49751051195698415,1.2318550715534515,0.8855943515723406,0.7844452585030957,0.7333670889012716,1.8502237550642953,0.7610066856889544,0.8617913648154563
956,"[0.862588, 0.367611, 0.452957, 0.539673]",0.5110790806487086,633.2858935246848,"[0.245578, 0.337102]",0.15150454292773202,633.2858935246848,633.4373980676124,,0.0,0.0,"[0.231587, 0.717515]",637.0632127092487,637.7142645055759,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,3.625814641636225,3.625814641636225,0.8646826025527165,2.684215785065166,1.2683784164172598,1.1892052794414192,1.2619557225374252,1.2298264177901435,0.8658988517860743,0.7756354163208908,0.4969901034716735,1.2313843443290389,0.8846679976481017,0.7858343844229592,0.7347130363372808,1.851759319449136,0.7606990566979447,0.8646826025527165
957,"[0.294531, 0.635005]",0.2264104047410836,633.5123039294258,"[0.332217, 0.733778]",0.1832597339607745,633.5123039294258,633.6955636633866,,0.0,0.0,"[0.768623, 0.119785]",637.7142645055759,642.5802136239051,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,4.018700842189332,4.018700842189332,0.8679783373903722,2.6829272987101787,1.2671395902137859,1.1884159230911704,1.2657901124101614,1.2285413327140826,0.8663997597651486,0.7794642602929689,0.49647078256940425,1.230968558194392,0.8841834432836262,0.7866510166244302,0.735316903114082,1.8544088187012568,0.7599617224998874,0.8679783373903722
958,"[0.472105, 0.518722]",0.5571435328218606,634.0694474622477,"[0.690436, 0.238967]",0.33483152060278937,634.0694474622477,634.4042789828504,,0.0,0.0,,0.0,0.0,"[0.572429, 0.183906]",639.6551515605992,642.3869482471317,,0.0,0.0,,0.0,0.0,0.0,5.250872577748737,5.250872577748737,0.872553383570287,2.683069805901837,1.2661169872749582,1.1875361307253676,1.2697006133507764,1.2272589304878676,0.8665333243259581,0.7827934899924395,0.49603047352895674,1.2302822012869281,0.8832604960568167,0.7873150653808726,0.7347910353756714,1.8572324265731577,0.7601001858437872,0.872553383570287
959,"[0.288442, 0.247218]",0.2182898091201334,634.2877372713679,"[0.96436, 0.866503, 0.640501, 0.605392]",0.3084487820538418,634.4042789828504,634.7127277649042,,0.0,0.0,,0.0,0.0,,0.0,0.0,[0.796162],639.8826549719665,645.0267332771424,,0.0,0.0,0.11654171148256864,5.169927207062301,5.28646891854487,0.8771560066515953,2.6822321050160514,1.2647967401557978,1.1864788044257355,1.273245680996314,1.226301764950687,0.8673372661412784,0.7851589630154684,0.49551323633028216,1.229728920566026,0.8823951992696154,0.7884704163058115,0.7345688642496286,1.86015858720494,0.760105655532395,0.8771560066515953
960,"[0.134135, 0.519743]",0.06371093923221341,634.3514482106001,"[0.138743, 0.511188]",0.10893341930073017,634.7127277649042,634.8216611842049,"[0.238566, 0.251367]",640.0860842020539,640.7896142947702,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.36127955430413294,5.264423017849026,5.625702572153159,0.8821024093239928,2.6798652760740813,1.263501789022121,1.1852428890044588,1.276409366389249,1.2252358753325487,0.8667397645877004,0.7869304102111699,0.49499707670910476,1.2290484638259416,0.8814760376037095,0.7876490929554929,0.7338036883493686,1.8623186016556532,0.759313878807882,0.8821024093239928
961,"[0.923811, 0.641446, 0.671262, 0.184828]",1.2637567052798704,635.61520491588,"[0.59598, 0.526955]",0.28719269845928524,635.61520491588,635.9023976143393,"[0.421613, 0.113545]",640.7896142947702,642.4105027621108,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,4.8872166804309245,4.8872166804309245,0.8862700620514713,2.677835082979597,1.2623020059493422,1.1840095457276592,1.2796757109103793,1.223960916045002,0.8658378501604499,0.7895404176853666,0.49448199130149906,1.2278035608263893,0.8805587888653081,0.7868294789149566,0.733149734134055,1.8650768017269252,0.7586622369567857,0.8862700620514713
962,"[0.256987, 0.33186]",0.1790473945096403,635.7942523103897,"[0.114856, 0.238452]",0.09813052088392762,635.9023976143393,636.0005281352232,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,"[0.683087, 0.93103, 0.41186, 0.86264]",640.8356908471608,642.4957376885436,0.10814530394964095,4.835162711937528,4.943308015887169,0.8904873572217787,2.6758412293689027,1.2609898417019936,1.1832867410468182,1.2820206159732859,1.2227351512330105,0.8651121900904307,0.7916366238494109,0.4939679767575266,1.2267488599659928,0.8796434470889409,0.7863127283709798,0.7333460800985822,1.869130088316896,0.758178287348523,0.8904873572217787
963,"[0.150704, 0.355665]",0.07609630812346328,635.8703486185132,"[0.499609, 0.127605]",0.2461490899088084,636.0005281352232,636.2466772251321,,0.0,0.0,,0.0,0.0,"[0.760716, 0.264776]",642.3869482471317,646.7255878177849,,0.0,0.0,,0.0,0.0,0.13017951671008632,6.140271021999638,6.270450538709724,0.8960740271921712,2.6736654442254837,1.2599019486682739,1.1820579905369046,1.2849388653926934,1.2214654366419067,0.8648542323017953,0.7948266679200043,0.4935920349984004,1.2262137032348035,0.8787300063339161,0.7859443502624629,0.7328396152423008,1.8731204096093421,0.7580898962153685,0.8960740271921712
